code,year,date,headline,kind,asat_date,pdf_id,month,asat_month
ARG,2018,2018-02-22,DRP price for interim dividend,dividend,,1954074,2018-02,NaT
ARG,2018,2018-02-05,Dividend/Distribution - ARG,dividend,,1947501,2018-02,NaT
ARG,2019,2019-09-13,App 3B - Dividend Reinvestment Plan allotment,dividend,,2146457,2019-09,NaT
ARG,2019,2019-08-29,Update - Dividend/Distribution - ARG,dividend,,2140693,2019-08,NaT
ARG,2019,2019-08-29,DRP price for final dividend,dividend,,2140677,2019-08,NaT
ARG,2019,2019-08-12,Dividend/Distribution - ARG,dividend,,2132715,2019-08,NaT
ARG,2019,2019-03-08,Appendix 3B - Dividend Reinvestment Plan allotment,dividend,,2084566,2019-03,NaT
ARG,2019,2019-02-21,Update - Dividend/Distribution - ARG,dividend,,2078304,2019-02,NaT
ARG,2019,2019-02-21,DRP price for interim dividend,dividend,,2078293,2019-02,NaT
ARG,2019,2019-02-04,Dividend/Distribution - ARG,dividend,,2072293,2019-02,NaT
ARG,2019,2019-01-03,Key dates re Half-year Result and dividend,dividend,,2064511,2019-01,NaT
ARG,2020,2020-09-18,App 2A - Dividend Reinvestment Plan allotment,dividend,,2282340,2020-09,NaT
ARG,2020,2020-09-03,Update - Dividend/Distribution - ARG,dividend,,2277100,2020-09,NaT
ARG,2020,2020-09-03,DRP price for final dividend,dividend,,2277096,2020-09,NaT
ARG,2020,2020-08-17,Update - Dividend/Distribution - ARG,dividend,,2267609,2020-08,NaT
ARG,2020,2020-08-17,Dividend/Distribution - ARG,dividend,,2267378,2020-08,NaT
ARG,2020,2020-03-06,App 2A - Dividend Reinvestment Plan allotment,dividend,,2211338,2020-03,NaT
ARG,2020,2020-02-21,Update - Dividend/Distribution - ARG,dividend,,2204971,2020-02,NaT
ARG,2020,2020-02-21,DRP price for interim dividend,dividend,,2204950,2020-02,NaT
ARG,2020,2020-02-03,Dividend/Distribution - ARG,dividend,,2198659,2020-02,NaT
ARG,2021,2021-09-03,Update - Dividend/Distribution - ARG,dividend,,2417461,2021-09,NaT
ARG,2021,2021-08-16,Dividend/Distribution - ARG,dividend,,2407258,2021-08,NaT
ARG,2021,2021-03-12,App 2A - Dividend Reinvestment Plan allotment,dividend,,2352822,2021-03,NaT
ARG,2021,2021-02-26,Update - Dividend/Distribution - ARG,dividend,,2347373,2021-02,NaT
ARG,2021,2021-02-26,DRP price for interim dividend,dividend,,2347353,2021-02,NaT
ARG,2021,2021-02-08,Dividend/Distribution - ARG,dividend,,2338751,2021-02,NaT
ARG,2022,2022-09-01,Update - Dividend/Distribution - ARG,dividend,,2563096,2022-09,NaT
ARG,2022,2022-08-15,Dividend/Distribution - ARG,dividend,,2553139,2022-08,NaT
ARG,2022,2022-02-24,Update - Dividend/Distribution - ARG,dividend,,2491565,2022-02,NaT
ARG,2022,2022-02-07,Dividend/Distribution - ARG,dividend,,2483796,2022-02,NaT
ARG,2023,2023-08-31,Update - Dividend/Distribution - ARG,dividend,,2706351,2023-08,NaT
ARG,2023,2023-08-14,Dividend/Distribution - ARG,dividend,,2697039,2023-08,NaT
ARG,2023,2023-02-23,Update - Dividend/Distribution - ARG,dividend,,2635490,2023-02,NaT
ARG,2023,2023-02-14,Dividend/Distribution - ARG,dividend,,2631109,2023-02,NaT
ARG,2024,2024-08-22,Update - Dividend/Distribution - ARG,dividend,,2842909,2024-08,NaT
ARG,2024,2024-08-05,Dividend/Distribution - ARG,dividend,,2836231,2024-08,NaT
ARG,2024,2024-02-23,Update - Dividend/Distribution - ARG,dividend,,2776665,2024-02,NaT
ARG,2024,2024-02-05,Dividend/Distribution - ARG,dividend,,2769866,2024-02,NaT
ARG,2025,2025-09-08,Update - Dividend/Distribution - ARG,dividend,,2992122,2025-09,NaT
ARG,2025,2025-08-04,Dividend/Distribution - ARG,dividend,,2976483,2025-08,NaT
ARG,2025,2025-03-17,Update - Dividend/Distribution - ARG,dividend,,2927290,2025-03,NaT
ARG,2025,2025-02-03,Update - Dividend/Distribution - ARG,dividend,,2910340,2025-02,NaT
ARG,2025,2025-02-03,Dividend/Distribution - ARG,dividend,,2910204,2025-02,NaT
ARG,2026,2026-08-13,Webinar details re Full Year Result and quarterly dividends,dividend,,3124830,2026-08,NaT
ARG,2026,2026-08-05,Dividend/Distribution - ARG,dividend,,3122048,2026-08,NaT
ARG,2026,2026-08-05,Quarterly dividends &amp; 2027 financial year dividend forecast,dividend,,3122022,2026-08,NaT
ARG,2026,2026-03-13,Update - Dividend/Distribution - ARG,dividend,,3072007,2026-03,NaT
ARG,2026,2026-02-09,Dividend/Distribution - ARG,dividend,,3058187,2026-02,NaT
AUI,2016,2016-09-09,Update - Dividend/Distribution - AUI,dividend,,1777608,2016-09,NaT
AUI,2016,2016-09-09,Dividend Reinvestment Plan - Price,dividend,,1777595,2016-09,NaT
AUI,2016,2016-08-17,Dividend/Distribution - AUI,dividend,,1768041,2016-08,NaT
AUI,2016,2016-03-02,Update - Dividend/Distribution - AUI,dividend,,1718639,2016-03,NaT
AUI,2016,2016-03-01,Dividend Reinvestment Plan - Price,dividend,,1718255,2016-03,NaT
AUI,2016,2016-02-17,Dividend/Distribution - AUI,dividend,,1712596,2016-02,NaT
AUI,2017,2017-09-06,Dividend Reinvestment Plan Price,dividend,,1893263,2017-09,NaT
AUI,2017,2017-09-06,Update - Dividend/Distribution - AUI,dividend,,1893262,2017-09,NaT
AUI,2017,2017-08-16,Dividend/Distribution - AUI,dividend,,1884396,2017-08,NaT
AUI,2017,2017-03-02,Dividend Reinvestment Plan - Price,dividend,,1835294,2017-03,NaT
AUI,2017,2017-03-02,Update - Dividend/Distribution - AUI,dividend,,1835293,2017-03,NaT
AUI,2017,2017-02-13,Dividend/Distribution - AUI,dividend,,1827762,2017-02,NaT
AUI,2018,2018-09-11,Dividend Reinvestment Plan - Price,dividend,,2021162,2018-09,NaT
AUI,2018,2018-09-11,Update - Dividend/Distribution - AUI,dividend,,2021161,2018-09,NaT
AUI,2018,2018-08-14,Dividend/Distribution - AUI,dividend,,2009268,2018-08,NaT
AUI,2018,2018-03-01,Dividend Reinvestment Plan - Price,dividend,,1957487,2018-03,NaT
AUI,2018,2018-03-01,Update - Dividend/Distribution - AUI,dividend,,1957486,2018-03,NaT
AUI,2018,2018-02-15,Dividend/Distribution - AUI,dividend,,1951004,2018-02,NaT
AUI,2019,2019-09-09,Dividend Reinvestment Plan - Price,dividend,,2144809,2019-09,NaT
AUI,2019,2019-09-09,Update - Dividend/Distribution - AUI,dividend,,2144806,2019-09,NaT
AUI,2019,2019-08-14,Dividend/Distribution - AUI,dividend,,2133603,2019-08,NaT
AUI,2019,2019-03-01,Dividend Reinvestment Plan - Price,dividend,,2082422,2019-03,NaT
AUI,2019,2019-03-01,Update - Dividend/Distribution - AUI,dividend,,2082419,2019-03,NaT
AUI,2019,2019-02-14,Dividend/Distribution - AUI,dividend,,2075500,2019-02,NaT
AUI,2020,2020-09-09,Update - Dividend/Distribution - AUI,dividend,,2278936,2020-09,NaT
AUI,2020,2020-08-19,Dividend/Distribution - AUI,dividend,,2268763,2020-08,NaT
AUI,2020,2020-03-16,Appendix 2A - Dividend reinvestment plan,dividend,,2214899,2020-03,NaT
AUI,2020,2020-02-28,Update - Dividend/Distribution - AUI,dividend,,2208872,2020-02,NaT
AUI,2020,2020-02-18,Dividend/Distribution - AUI,dividend,,2203466,2020-02,NaT
AUI,2021,2021-09-08,Update - Dividend/Distribution - AUI,dividend,,2419084,2021-09,NaT
AUI,2021,2021-08-17,Dividend/Distribution - AUI,dividend,,2407920,2021-08,NaT
AUI,2021,2021-03-02,Update - Dividend/Distribution - AUI,dividend,,2348938,2021-03,NaT
AUI,2021,2021-02-17,Dividend/Distribution - AUI,dividend,,2342538,2021-02,NaT
AUI,2022,2022-08-30,Update - Dividend/Distribution - AUI,dividend,,2560988,2022-08,NaT
AUI,2022,2022-08-17,Dividend/Distribution - AUI,dividend,,2553943,2022-08,NaT
AUI,2022,2022-03-02,Update - Dividend/Distribution - AUI,dividend,,2494656,2022-03,NaT
AUI,2022,2022-02-18,Dividend/Distribution - AUI,dividend,,2488456,2022-02,NaT
AUI,2023,2023-09-05,Update - Dividend/Distribution - AUI,dividend,,2708105,2023-09,NaT
AUI,2023,2023-08-16,Dividend/Distribution - AUI,dividend,,2698311,2023-08,NaT
AUI,2023,2023-05-19,Revised Dividend Reinvestment Plan Rules,dividend,,2667808,2023-05,NaT
AUI,2023,2023-03-02,Update - Dividend/Distribution - AUI,dividend,,2639254,2023-03,NaT
AUI,2023,2023-02-15,Dividend/Distribution - AUI,dividend,,2631755,2023-02,NaT
AUI,2024,2024-09-02,Update - Dividend/Distribution - AUI,dividend,,2848450,2024-09,NaT
AUI,2024,2024-08-15,Dividend/Distribution - AUI,dividend,,2839658,2024-08,NaT
AUI,2024,2024-02-29,Update - Dividend/Distribution - AUI,dividend,,2779934,2024-02,NaT
AUI,2024,2024-02-16,Update - Dividend/Distribution - AUI,dividend,,2773805,2024-02,NaT
AUI,2024,2024-02-14,Dividend/Distribution - AUI,dividend,,2773068,2024-02,NaT
AUI,2025,2025-09-04,Update - Dividend/Distribution - AUI,dividend,,2991075,2025-09,NaT
AUI,2025,2025-08-21,Dividend/Distribution - AUI,dividend,,2983056,2025-08,NaT
AUI,2025,2025-03-10,Update - Dividend/Distribution - AUI,dividend,,2924173,2025-03,NaT
AUI,2025,2025-02-20,Update - Dividend/Distribution - AUI,dividend,,2916740,2025-02,NaT
AUI,2025,2025-02-20,Dividend/Distribution - AUI,dividend,,2916376,2025-02,NaT
AUI,2026,2026-08-20,Dividend/Distribution - AUI,dividend,,3127334,2026-08,NaT
AUI,2026,2026-08-20,Financial Results and Dividend Announcement - 30 June 2026,dividend,,3127332,2026-08,NaT
AUI,2026,2026-03-06,Update - Dividend/Distribution - AUI,dividend,,3069124,2026-03,NaT
AUI,2026,2026-02-19,Dividend/Distribution - AUI,dividend,,3061952,2026-02,NaT
AYD,2016,2016-10-31,Capital Return and Dividend Announcement,dividend,,1797077,2016-10,NaT
AYD,2016,2016-10-31,Dividend/Distribution - AYD,dividend,,1797073,2016-10,NaT
AYD,2016,2016-07-29,Dividend/Distribution - AYD,dividend,,1762586,2016-07,NaT
AYD,2016,2016-07-29,Dividend Announcement,dividend,,1762583,2016-07,NaT
AYD,2016,2016-04-29,Capital Return and Dividend Announcement,dividend,,1735841,2016-04,NaT
AYD,2016,2016-04-29,Dividend/Distribution - AYD,dividend,,1735840,2016-04,NaT
AYD,2016,2016-01-28,Capital Return and Dividend Announcement,dividend,,1706351,2016-01,NaT
AYD,2016,2016-01-28,Dividend/Distribution - AYD,dividend,,1706347,2016-01,NaT
AYD,2017,2017-05-01,Dividend Announcement,dividend,,1852904,2017-05,NaT
AYD,2017,2017-05-01,Dividend/Distribution - AYD,dividend,,1852895,2017-05,NaT
AYD,2017,2017-01-31,Dividend Announcement,dividend,,1824121,2017-01,NaT
AYD,2017,2017-01-31,Dividend/Distribution - AYD,dividend,,1824106,2017-01,NaT
AYJ,2016,2016-10-31,Dividend Announcement,dividend,,1797096,2016-10,NaT
AYJ,2016,2016-10-31,Dividend/Distribution - AYJ,dividend,,1797094,2016-10,NaT
AYJ,2016,2016-07-29,Dividend Announcement,dividend,,1762637,2016-07,NaT
AYJ,2016,2016-07-29,Dividend/Distribution - AYJ,dividend,,1762636,2016-07,NaT
AYJ,2016,2016-04-29,Dividend Announcement,dividend,,1735867,2016-04,NaT
AYJ,2016,2016-04-29,Dividend/Distribution - AYJ,dividend,,1735864,2016-04,NaT
AYJ,2016,2016-01-28,Dividend Announcement,dividend,,1706364,2016-01,NaT
AYJ,2016,2016-01-28,Dividend/Distribution - AYJ,dividend,,1706363,2016-01,NaT
AYJ,2017,2017-11-01,Dividend Announcement,dividend,,1916650,2017-11,NaT
AYJ,2017,2017-11-01,Dividend/Distribution - AYJ,dividend,,1916642,2017-11,NaT
AYJ,2017,2017-08-01,Capital Return and Dividend Announcement,dividend,,1879799,2017-08,NaT
AYJ,2017,2017-08-01,Dividend/Distribution - AYJ,dividend,,1879795,2017-08,NaT
AYJ,2017,2017-05-01,Dividend Announcement,dividend,,1852972,2017-05,NaT
AYJ,2017,2017-05-01,Dividend/Distribution - AYJ,dividend,,1852952,2017-05,NaT
AYJ,2017,2017-01-31,Dividend Announcement,dividend,,1824192,2017-01,NaT
AYJ,2017,2017-01-31,Dividend/Distribution - AYJ,dividend,,1824185,2017-01,NaT
AYJ,2018,2018-02-26,Capital Return and Distribution Announcement,dividend,,1955332,2018-02,NaT
AYJ,2018,2018-02-26,Dividend/Distribution - AYJ,dividend,,1955327,2018-02,NaT
AYK,2016,2016-10-31,Capital Return and Dividend Announcement,dividend,,1797111,2016-10,NaT
AYK,2016,2016-10-31,Dividend/Distribution - AYK,dividend,,1797110,2016-10,NaT
AYK,2016,2016-07-29,Dividend Announcement,dividend,,1762648,2016-07,NaT
AYK,2016,2016-07-29,Dividend/Distribution - AYK,dividend,,1762645,2016-07,NaT
AYK,2016,2016-04-29,Dividend/Distribution - AYK,dividend,,1735871,2016-04,NaT
AYK,2016,2016-04-29,Dividend Announcement,dividend,,1735870,2016-04,NaT
AYK,2016,2016-01-28,Capital Return and Dividend Announcement,dividend,,1706372,2016-01,NaT
AYK,2016,2016-01-28,Dividend/Distribution - AYK,dividend,,1706370,2016-01,NaT
AYK,2017,2017-11-01,Dividend Announcement,dividend,,1916676,2017-11,NaT
AYK,2017,2017-11-01,Dividend/Distribution - AYK,dividend,,1916661,2017-11,NaT
AYK,2017,2017-08-01,Capital Return and Dividend Announcement,dividend,,1879811,2017-08,NaT
AYK,2017,2017-08-01,Dividend/Distribution - AYK,dividend,,1879808,2017-08,NaT
AYK,2017,2017-05-01,Dividend Announcement,dividend,,1853025,2017-05,NaT
AYK,2017,2017-05-01,Dividend/Distribution - AYK,dividend,,1853006,2017-05,NaT
AYK,2017,2017-01-31,Dividend Announcement,dividend,,1824225,2017-01,NaT
AYK,2017,2017-01-31,Dividend/Distribution - AYK,dividend,,1824215,2017-01,NaT
AYK,2018,2018-10-31,Dividend Announcement,dividend,,2042707,2018-10,NaT
AYK,2018,2018-10-31,Dividend/Distribution - AYK,dividend,,2042691,2018-10,NaT
AYK,2018,2018-08-01,Dividend Announcement,dividend,,2005586,2018-08,NaT
AYK,2018,2018-08-01,Dividend/Distribution - AYK,dividend,,2005585,2018-08,NaT
AYK,2018,2018-05-01,Dividend Announcement,dividend,,1977466,2018-05,NaT
AYK,2018,2018-05-01,Dividend/Distribution - AYK,dividend,,1977463,2018-05,NaT
AYK,2018,2018-02-05,Dividend Announcement,dividend,,1947591,2018-02,NaT
AYK,2018,2018-02-05,Dividend/Distribution - AYK,dividend,,1947587,2018-02,NaT
AYK,2019,2019-09-20,Capital Return and Dividend Announcement,dividend,,2149311,2019-09,NaT
AYK,2019,2019-09-20,Dividend/Distribution - AYK,dividend,,2149305,2019-09,NaT
AYK,2019,2019-08-08,Dividend Announcement,dividend,,2131845,2019-08,NaT
AYK,2019,2019-08-08,Dividend/Distribution - AYK,dividend,,2131844,2019-08,NaT
AYK,2019,2019-05-02,Dividend Announcement,dividend,,2102151,2019-05,NaT
AYK,2019,2019-05-02,Dividend/Distribution - AYK,dividend,,2102149,2019-05,NaT
AYK,2019,2019-01-31,Dividend Announcement,dividend,,2070976,2019-01,NaT
AYK,2019,2019-01-31,Dividend/Distribution - AYK,dividend,,2070970,2019-01,NaT
AYZ,2016,2016-10-31,Dividend Announcement,dividend,,1797117,2016-10,NaT
AYZ,2016,2016-10-31,Dividend/Distribution - AYZ,dividend,,1797116,2016-10,NaT
AYZ,2016,2016-07-29,Dividend Announcement,dividend,,1762668,2016-07,NaT
AYZ,2016,2016-07-29,Dividend/Distribution - AYZ,dividend,,1762657,2016-07,NaT
AYZ,2016,2016-04-29,Dividend Announcement,dividend,,1735878,2016-04,NaT
AYZ,2016,2016-04-29,Dividend/Distribution - AYZ,dividend,,1735874,2016-04,NaT
AYZ,2016,2016-01-29,Capital Return and Dividend Announcement,dividend,,1706685,2016-01,NaT
AYZ,2016,2016-01-29,Dividend/Distribution - AYZ,dividend,,1706683,2016-01,NaT
AYZ,2017,2017-11-01,Dividend Announcement,dividend,,1916703,2017-11,NaT
AYZ,2017,2017-11-01,Dividend/Distribution - AYZ,dividend,,1916687,2017-11,NaT
AYZ,2017,2017-08-01,Dividend Announcement,dividend,,1879822,2017-08,NaT
AYZ,2017,2017-08-01,Dividend/Distribution - AYZ,dividend,,1879816,2017-08,NaT
AYZ,2017,2017-05-01,Dividend Announcement,dividend,,1853048,2017-05,NaT
AYZ,2017,2017-05-01,Dividend/Distribution - AYZ,dividend,,1853043,2017-05,NaT
AYZ,2017,2017-01-31,Dividend Announcement,dividend,,1824258,2017-01,NaT
AYZ,2017,2017-01-31,Dividend/Distribution - AYZ,dividend,,1824247,2017-01,NaT
AYZ,2018,2018-10-31,Dividend Announcement,dividend,,2042729,2018-10,NaT
AYZ,2018,2018-10-31,Dividend/Distribution - AYZ,dividend,,2042720,2018-10,NaT
AYZ,2018,2018-08-01,Dividend Announcement,dividend,,2005588,2018-08,NaT
AYZ,2018,2018-08-01,Dividend/Distribution - AYZ,dividend,,2005587,2018-08,NaT
AYZ,2018,2018-05-01,Dividend Announcement,dividend,,1977477,2018-05,NaT
AYZ,2018,2018-05-01,Dividend/Distribution - AYZ,dividend,,1977472,2018-05,NaT
AYZ,2018,2018-02-05,Dividend Announcement,dividend,,1947597,2018-02,NaT
AYZ,2018,2018-02-05,Dividend/Distribution - AYZ,dividend,,1947594,2018-02,NaT
AYZ,2019,2019-09-20,Capital Return and Dividend Announcement,dividend,,2149317,2019-09,NaT
AYZ,2019,2019-09-20,Dividend/Distribution - AYZ,dividend,,2149312,2019-09,NaT
AYZ,2019,2019-08-08,Dividend Announcement,dividend,,2131847,2019-08,NaT
AYZ,2019,2019-08-08,Dividend/Distribution - AYZ,dividend,,2131846,2019-08,NaT
AYZ,2019,2019-05-02,Capital Return and Dividend Announcement,dividend,,2102174,2019-05,NaT
AYZ,2019,2019-05-02,Dividend/Distribution - AYZ,dividend,,2102170,2019-05,NaT
AYZ,2019,2019-01-31,Dividend Announcement,dividend,,2070987,2019-01,NaT
AYZ,2019,2019-01-31,Dividend/Distribution - AYZ,dividend,,2070980,2019-01,NaT
BEL,2016,2016-09-29,Shareholder Flyer Dividend Distribution Notice,dividend,,1784225,2016-09,NaT
BEL,2016,2016-09-23,Update - Dividend/Distribution - BEL,dividend,,1782206,2016-09,NaT
BEL,2016,2016-09-23,Issue Price under Dividend Reinvestment Plan,dividend,,1782193,2016-09,NaT
BEL,2016,2016-09-01,Declaration of Dividend,dividend,,1774669,2016-09,NaT
BEL,2016,2016-09-01,Dividend/Distribution - BEL,dividend,,1774668,2016-09,NaT
BEL,2016,2016-03-18,Shareholder Flyer - Dividend Distribution Notice,dividend,,1724201,2016-03,NaT
BEL,2016,2016-03-15,Update - Dividend/Distribution - BEL,dividend,,1722432,2016-03,NaT
BEL,2016,2016-03-14,Issue Price under Dividend Reinvestment Plan,dividend,,1722308,2016-03,NaT
BEL,2016,2016-02-29,Update - Dividend/Distribution - BEL,dividend,,1717147,2016-02,NaT
BEL,2016,2016-02-24,Declaration of Dividend,dividend,,1715517,2016-02,NaT
BEL,2016,2016-02-24,Dividend/Distribution - BEL,dividend,,1715514,2016-02,NaT
BEL,2017,2017-08-18,Amended Update - Dividend/Distribution - BEL,dividend,,1885428,2017-08,NaT
BEL,2017,2017-08-18,Update - Dividend/Distribution - BEL,dividend,,1885426,2017-08,NaT
BEL,2017,2017-08-18,Issue Price under Dividend Reinvestment Plan,dividend,,1885423,2017-08,NaT
BEL,2017,2017-08-03,Update - Dividend/Distribution - BEL,dividend,,1880592,2017-08,NaT
BEL,2017,2017-08-01,Declaration of Dividend,dividend,,1879908,2017-08,NaT
BEL,2017,2017-08-01,Dividend/Distribution - BEL,dividend,,1879906,2017-08,NaT
BEL,2017,2017-08-01,Updated Dividend Reinvestment Plan,dividend,,1879879,2017-08,NaT
BEL,2017,2017-08-01,Updated Dividend Policy,dividend,,1879878,2017-08,NaT
BEL,2017,2017-03-31,Shareholder Flyer Dividend Distribution Notice,dividend,,1844135,2017-03,NaT
BEL,2017,2017-03-24,Update - Dividend/Distribution - BEL,dividend,,1841985,2017-03,NaT
BEL,2017,2017-03-24,Issue Price under Dividend Reinvestment Plan,dividend,,1841984,2017-03,NaT
BEL,2017,2017-02-28,Dividend/Distribution - BEL,dividend,,1834395,2017-02,NaT
BEL,2017,2017-02-28,Declaration of Dividend,dividend,,1834392,2017-02,NaT
BEL,2018,2018-07-13,Issue Price under Dividend Reinvestment Plan,dividend,,1999503,2018-07,NaT
BEL,2018,2018-07-13,Update - Dividend/Distribution - BEL,dividend,,1999499,2018-07,NaT
BEL,2018,2018-07-02,Declaration of Dividend,dividend,,1995972,2018-07,NaT
BEL,2018,2018-07-02,Dividend/Distribution - BEL,dividend,,1995969,2018-07,NaT
BEL,2018,2018-01-24,Suspension of Dividend Donation Scheme,dividend,,1943686,2018-01,NaT
BEL,2018,2018-01-15,Issue Price under Dividend Reinvestment Plan,dividend,,1941399,2018-01,NaT
BEL,2018,2018-01-04,Declaration of Dividend,dividend,,1939207,2018-01,NaT
BEL,2018,2018-01-04,Dividend/Distribution - BEL,dividend,,1939202,2018-01,NaT
BEL,2019,2019-02-27,Updated Dividend Policy,dividend,,2080797,2019-02,NaT
BHD,2017,2017-05-11,Distribution Schedule,dividend,,1856668,2017-05,NaT
BHD,2018,2018-02-28,Update - Dividend/Distribution - BHD,dividend,,1956805,2018-02,NaT
BHD,2018,2018-01-29,Updated Dividend Policy,dividend,,1944494,2018-01,NaT
BHD,2018,2018-01-25,Dividend Policy,dividend,,1944091,2018-01,NaT
BHD,2018,2018-01-19,Update on Dividend Policy,dividend,,1942543,2018-01,NaT
BHD,2018,2018-01-18,Dividend &amp; DRP information mailed to shareholders,dividend,,1942193,2018-01,NaT
BHD,2018,2018-01-16,Dividend announcement and Dividend Reinvestment Plan,dividend,,1941467,2018-01,NaT
BHD,2018,2018-01-15,Dividend/Distribution - BHD,dividend,,1941257,2018-01,NaT
BHD,2018,2018-01-03,Special Dividend Guidance,dividend,,1938852,2018-01,NaT
BKI,2016,2016-08-16,Update - Dividend/Distribution - BKI,dividend,,1767452,2016-08,NaT
BKI,2016,2016-08-16,DRP Pricing for 2016FY Final Dividend,dividend,,1767435,2016-08,NaT
BKI,2016,2016-07-20,Dividend/Distribution - BKI,dividend,,1758665,2016-07,NaT
BKI,2016,2016-07-20,"BKI Full Year Dividend Up, MER Down to 0.16%",dividend,,1758664,2016-07,NaT
BKI,2016,2016-02-19,Update - Dividend/Distribution - BKI,dividend,,1713501,2016-02,NaT
BKI,2016,2016-02-16,BKI - Calculation of DRP Price for 2016 Interim Dividend,dividend,,1712051,2016-02,NaT
BKI,2016,2016-01-20,Dividend/Distribution - BKI,dividend,,1704360,2016-01,NaT
BKI,2017,2017-08-14,Update - Dividend/Distribution - BKI,dividend,,1883582,2017-08,NaT
BKI,2017,2017-08-14,BKI DRP Price - 2017FY Final Dividend,dividend,,1883581,2017-08,NaT
BKI,2017,2017-07-18,Dividend/Distribution - BKI,dividend,,1875094,2017-07,NaT
BKI,2017,2017-02-21,Update - Dividend/Distribution - BKI,dividend,,1830503,2017-02,NaT
BKI,2017,2017-02-21,BKI 2017FY Interim Dividend - DRP Pricing,dividend,,1830499,2017-02,NaT
