signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2010-02,2010-03,6,18,18,0.06803151943048696,absolute_discount
2010-02,2010-03,7,18,18,0.06883807030272318,absolute_discount
2010-02,2010-03,8,18,16,0.0698374081995363,absolute_discount
2010-02,2010-03,9,18,18,0.0512288922391289,absolute_discount
2010-02,2010-03,10,19,19,0.04172252804298965,absolute_discount
2010-03,2010-04,1,19,17,0.032360243750903205,absolute_discount
2010-03,2010-04,2,18,18,0.007217926470423692,absolute_discount
2010-03,2010-04,3,19,19,0.007492605579612709,absolute_discount
2010-03,2010-04,4,18,18,0.004200137335891825,absolute_discount
2010-03,2010-04,5,19,19,0.003948776577677034,absolute_discount
2010-03,2010-04,6,18,18,0.003920513966946599,absolute_discount
2010-03,2010-04,7,18,18,-0.007348104790840193,absolute_discount
2010-03,2010-04,8,19,18,-0.0011259834269958186,absolute_discount
2010-03,2010-04,9,18,17,-0.009754331372133707,absolute_discount
2010-03,2010-04,10,19,17,-0.007647515722589475,absolute_discount
2010-04,2010-05,1,19,19,-0.07671348212939993,absolute_discount
2010-04,2010-05,2,18,18,-0.03901972622336996,absolute_discount
2010-04,2010-05,3,18,18,-0.058980972109557425,absolute_discount
2010-04,2010-05,4,18,18,-0.05915094166053346,absolute_discount
2010-04,2010-05,5,18,18,-0.05968827529399756,absolute_discount
2010-04,2010-05,6,18,18,-0.06668849789607256,absolute_discount
2010-04,2010-05,7,17,17,-0.048846118771076356,absolute_discount
2010-04,2010-05,8,19,19,-0.05331939495415178,absolute_discount
2010-04,2010-05,9,18,18,-0.04475175135248763,absolute_discount
2010-04,2010-05,10,18,17,-0.04875744184146985,absolute_discount
2010-05,2010-06,1,19,19,0.0066437829678031085,absolute_discount
2010-05,2010-06,2,18,18,-0.018987099388208115,absolute_discount
2010-05,2010-06,3,18,18,-0.017993038575880933,absolute_discount
2010-05,2010-06,4,18,18,-0.014819474349615157,absolute_discount
2010-05,2010-06,5,18,18,-0.009912867152902578,absolute_discount
2010-05,2010-06,6,18,18,-0.02695610030210948,absolute_discount
2010-05,2010-06,7,17,16,-0.02570412754734709,absolute_discount
2010-05,2010-06,8,19,19,-0.0328784280473899,absolute_discount
2010-05,2010-06,9,18,18,-0.00999560560886293,absolute_discount
2010-05,2010-06,10,18,17,-0.008597896240759755,absolute_discount
2010-06,2010-07,1,19,17,0.02942934938735288,absolute_discount
2010-06,2010-07,2,18,18,0.033214246296618205,absolute_discount
2010-06,2010-07,3,18,18,0.040656765382935396,absolute_discount
2010-06,2010-07,4,18,18,0.0443859833584955,absolute_discount
2010-06,2010-07,5,19,19,0.02589795080240492,absolute_discount
2010-06,2010-07,6,18,18,0.032771972937911946,absolute_discount
2010-06,2010-07,7,18,18,0.040122684420931434,absolute_discount
2010-06,2010-07,8,18,18,0.04591557005394116,absolute_discount
2010-06,2010-07,9,18,18,0.04535524783637368,absolute_discount
2010-06,2010-07,10,19,18,0.02191384246042131,absolute_discount
2010-07,2010-08,1,19,19,0.001277971320587969,absolute_discount
2010-07,2010-08,2,18,18,-0.006870265116452889,absolute_discount
2010-07,2010-08,3,18,18,-0.019084444723672718,absolute_discount
2010-07,2010-08,4,18,18,-0.02082025238192991,absolute_discount
